SD,owop,owgp,gwgp,gwop,county
1999-11-01,11227.0,32769.0,113928.0,130.0,BROWN
1999-12-01,11570.0,31252.0,110161.0,270.0,BROWN
2000-01-01,12194.0,32666.0,116699.0,219.0,BROWN
2000-02-01,12582.0,31778.0,113017.0,234.0,BROWN
2000-03-01,12753.0,34876.0,122706.0,320.0,BROWN
2000-04-01,11884.0,33344.0,116889.0,228.0,BROWN
2000-05-01,11710.0,35481.0,122527.0,188.0,BROWN
2000-06-01,11372.0,33554.0,119383.0,141.0,BROWN
2000-07-01,11655.0,36589.0,117410.0,161.0,BROWN
2000-08-01,11358.0,37313.0,118933.0,101.0,BROWN
2000-09-01,10150.0,35059.0,113885.0,86.0,BROWN
2000-10-01,10816.0,35220.0,114154.0,113.0,BROWN
2000-11-01,11674.0,33716.0,105488.0,72.0,BROWN
2000-12-01,9942.0,33418.0,100682.0,85.0,BROWN
2001-01-01,10390.0,34584.0,104350.0,310.0,BROWN
2001-02-01,9625.0,31294.0,94836.0,96.0,BROWN
2001-03-01,10531.0,34744.0,105271.0,69.0,BROWN
2001-04-01,9457.0,34748.0,104479.0,118.0,BROWN
2001-05-01,10013.0,30072.0,97205.0,70.0,BROWN
2001-06-01,8786.0,31645.0,102238.0,101.0,BROWN
2001-07-01,9050.0,34041.0,106464.0,80.0,BROWN
2001-08-01,9742.0,30328.0,100453.0,126.0,BROWN
2001-09-01,8581.0,30436.0,101161.0,110.0,BROWN
2001-10-01,9464.0,29445.0,94503.0,77.0,BROWN
2001-11-01,8438.0,29341.0,87922.0,36.0,BROWN
2001-12-01,9649.0,32622.0,108384.0,168.0,BROWN
2002-01-01,9067.0,29882.0,106336.0,112.0,BROWN
2002-02-01,8665.0,27940.0,95310.0,95.0,BROWN
2002-03-01,10248.0,31430.0,105126.0,246.0,BROWN
2002-04-01,10383.0,31187.0,108085.0,104.0,BROWN
2002-05-01,9740.0,31553.0,110544.0,111.0,BROWN
2002-06-01,9257.0,30457.0,96931.0,261.0,BROWN
2002-07-01,8665.0,18873.0,67749.0,95.0,BROWN
2002-08-01,9643.0,27184.0,101806.0,55.0,BROWN
2002-09-01,9075.0,28530.0,106081.0,241.0,BROWN
2002-10-01,8470.0,28902.0,108240.0,82.0,BROWN
2002-11-01,7971.0,27053.0,104121.0,76.0,BROWN
2002-12-01,8100.0,29282.0,99458.0,81.0,BROWN
2003-01-01,8678.0,29083.0,103349.0,86.0,BROWN
2003-02-01,8964.0,27010.0,96096.0,88.0,BROWN
2003-03-01,9280.0,30589.0,110422.0,144.0,BROWN
2003-04-01,9471.0,29925.0,107323.0,97.0,BROWN
2003-05-01,8515.0,29833.0,110650.0,68.0,BROWN
2003-06-01,8494.0,28934.0,104077.0,100.0,BROWN
2003-07-01,9966.0,31632.0,107571.0,133.0,BROWN
2003-08-01,9677.0,30279.0,105124.0,81.0,BROWN
2003-09-01,9528.0,30260.0,109126.0,54.0,BROWN
2003-10-01,9378.0,31570.0,111497.0,69.0,BROWN
2003-11-01,9121.0,31271.0,105692.0,96.0,BROWN
2003-12-01,9826.0,30436.0,105121.0,319.0,BROWN
2004-01-01,9794.0,32495.0,106244.0,178.0,BROWN
2004-02-01,9554.0,29725.0,95932.0,169.0,BROWN
2004-03-01,9178.0,32114.0,105631.0,102.0,BROWN
2004-04-01,9432.0,32128.0,102749.0,166.0,BROWN
2004-05-01,9385.0,34499.0,107133.0,105.0,BROWN
2004-06-01,9986.0,32071.0,106634.0,305.0,BROWN
2004-07-01,9104.0,34017.0,111156.0,268.0,BROWN
2004-08-01,10570.0,32177.0,109394.0,305.0,BROWN
2004-09-01,9418.0,32169.0,102724.0,187.0,BROWN
2004-10-01,8858.0,34481.0,106353.0,190.0,BROWN
2004-11-01,8910.0,31796.0,103131.0,178.0,BROWN
2004-12-01,8005.0,30414.0,96056.0,166.0,BROWN
2005-01-01,7695.0,32802.0,97947.0,1009.0,BROWN
2005-02-01,8171.0,29947.0,90774.0,839.0,BROWN
2005-03-01,9114.0,32028.0,103137.0,193.0,BROWN
2005-04-01,8996.0,32047.0,103003.0,117.0,BROWN
2005-05-01,8273.0,34090.0,107840.0,314.0,BROWN
2005-06-01,8772.0,32684.0,104884.0,200.0,BROWN
2005-07-01,9345.0,32486.0,105277.0,167.0,BROWN
2005-08-01,9060.0,32751.0,103614.0,210.0,BROWN
2005-09-01,8734.0,30123.0,97523.0,155.0,BROWN
2005-10-01,8394.0,33818.0,102916.0,276.0,BROWN
2005-11-01,8597.0,32499.0,93823.0,163.0,BROWN
2005-12-01,8750.0,34006.0,91378.0,104.0,BROWN
2006-01-01,8982.0,34919.0,89627.0,173.0,BROWN
2006-02-01,9785.0,32386.0,81987.0,105.0,BROWN
2006-03-01,10557.0,36773.0,90612.0,145.0,BROWN
2006-04-01,9893.0,33262.0,90259.0,174.0,BROWN
2006-05-01,9535.0,36730.0,95408.0,259.0,BROWN
2006-06-01,10541.0,33832.0,86856.0,94.0,BROWN
2006-07-01,9510.0,34865.0,91948.0,72.0,BROWN
2006-08-01,9777.0,34829.0,95006.0,66.0,BROWN
2006-09-01,9795.0,33105.0,91730.0,86.0,BROWN
2006-10-01,9190.0,33493.0,93304.0,100.0,BROWN
2006-11-01,9120.0,33203.0,87795.0,58.0,BROWN
2006-12-01,9329.0,33989.0,85295.0,66.0,BROWN
2007-01-01,9583.0,31035.0,84607.0,95.0,BROWN
2007-02-01,9248.0,29638.0,80189.0,80.0,BROWN
2007-03-01,9527.0,33252.0,92913.0,105.0,BROWN
2007-04-01,9300.0,30357.0,88414.0,98.0,BROWN
2007-05-01,9114.0,31211.0,89706.0,140.0,BROWN
2007-06-01,8452.0,34312.0,90946.0,145.0,BROWN
2007-07-01,8932.0,33102.0,91826.0,129.0,BROWN
2007-08-01,9907.0,33738.0,90245.0,118.0,BROWN
2007-09-01,9384.0,32761.0,91881.0,84.0,BROWN
2007-10-01,9132.0,32756.0,94603.0,159.0,BROWN
2007-11-01,8681.0,32753.0,88250.0,115.0,BROWN
2007-12-01,9839.0,33049.0,88743.0,96.0,BROWN
2008-01-01,7566.0,31602.0,88932.0,100.0,BROWN
2008-02-01,8492.0,27654.0,80168.0,127.0,BROWN
2008-03-01,9679.0,31714.0,93539.0,168.0,BROWN
2008-04-01,9149.0,31858.0,92408.0,99.0,BROWN
2008-05-01,9613.0,33487.0,95378.0,86.0,BROWN
2008-06-01,9371.0,33036.0,92030.0,57.0,BROWN
2008-07-01,8801.0,23453.0,68884.0,81.0,BROWN
2008-08-01,8312.0,34014.0,98170.0,64.0,BROWN
2008-09-01,8711.0,29669.0,78383.0,27.0,BROWN
2008-10-01,9189.0,36436.0,94046.0,45.0,BROWN
2008-11-01,8260.0,36253.0,87408.0,79.0,BROWN
2008-12-01,8249.0,32488.0,86091.0,313.0,BROWN
2009-01-01,8562.0,31650.0,90699.0,116.0,BROWN
2009-02-01,8125.0,29789.0,82889.0,170.0,BROWN
2009-03-01,8851.0,32101.0,91930.0,165.0,BROWN
2009-04-01,8390.0,30210.0,88257.0,177.0,BROWN
2009-05-01,8044.0,30217.0,87643.0,171.0,BROWN
2009-06-01,7950.0,29490.0,82347.0,137.0,BROWN
2009-07-01,7988.0,29643.0,85581.0,128.0,BROWN
2009-08-01,8823.0,29800.0,84311.0,215.0,BROWN
2009-09-01,9573.0,31699.0,79769.0,120.0,BROWN
2009-10-01,9600.0,33743.0,85572.0,154.0,BROWN
2009-11-01,9471.0,32546.0,81463.0,234.0,BROWN
2009-12-01,9269.0,31985.0,72452.0,146.0,BROWN
2010-01-01,9347.0,33227.0,81401.0,116.0,BROWN
2010-02-01,9568.0,29186.0,74785.0,89.0,BROWN
2010-03-01,11169.0,32283.0,83056.0,118.0,BROWN
2010-04-01,10061.0,31995.0,83580.0,146.0,BROWN
2010-05-01,10981.0,29760.0,74153.0,176.0,BROWN
2010-06-01,9847.0,33397.0,88484.0,150.0,BROWN
2010-07-01,10601.0,34497.0,87210.0,123.0,BROWN
2010-08-01,11349.0,34165.0,86676.0,104.0,BROWN
2010-09-01,10818.0,35777.0,81113.0,101.0,BROWN
2010-10-01,11671.0,33850.0,84772.0,159.0,BROWN
2010-11-01,12329.0,33668.0,81331.0,142.0,BROWN
2010-12-01,13072.0,30802.0,75979.0,236.0,BROWN
2011-01-01,13223.0,31252.0,79333.0,275.0,BROWN
2011-02-01,11597.0,26210.0,63558.0,217.0,BROWN
2011-03-01,14125.0,38263.0,85215.0,304.0,BROWN
2011-04-01,14206.0,34180.0,82873.0,185.0,BROWN
2011-05-01,13469.0,37185.0,82758.0,180.0,BROWN
2011-06-01,13149.0,38054.0,81709.0,261.0,BROWN
2011-07-01,13563.0,34405.0,79785.0,192.0,BROWN
2011-08-01,12148.0,32229.0,72967.0,153.0,BROWN
2011-09-01,12234.0,37342.0,74427.0,146.0,BROWN
2011-10-01,12233.0,36271.0,75805.0,182.0,BROWN
2011-11-01,12094.0,33718.0,71544.0,150.0,BROWN
2011-12-01,10856.0,35521.0,65264.0,156.0,BROWN
2012-01-01,11346.0,28745.0,62113.0,226.0,BROWN
2012-02-01,11616.0,32308.0,72823.0,125.0,BROWN
2012-03-01,12559.0,32184.0,72367.0,166.0,BROWN
2012-04-01,11466.0,32273.0,67784.0,252.0,BROWN
2012-05-01,11367.0,32540.0,71761.0,155.0,BROWN
2012-06-01,11210.0,32125.0,67458.0,132.0,BROWN
2012-07-01,11215.0,32151.0,71177.0,146.0,BROWN
2012-08-01,10701.0,32684.0,73997.0,129.0,BROWN
2012-09-01,11661.0,31951.0,71675.0,106.0,BROWN
2012-10-01,11446.0,29777.0,71058.0,104.0,BROWN
2012-11-01,10927.0,30297.0,68396.0,173.0,BROWN
2012-12-01,10987.0,29201.0,67438.0,109.0,BROWN
2013-01-01,10317.0,29205.0,68062.0,153.0,BROWN
2013-02-01,8765.0,25844.0,65070.0,105.0,BROWN
2013-03-01,10873.0,27302.0,61936.0,172.0,BROWN
2013-04-01,10726.0,30574.0,69207.0,153.0,BROWN
2013-05-01,10748.0,33488.0,65462.0,175.0,BROWN
2013-06-01,11144.0,32184.0,66081.0,191.0,BROWN
2013-07-01,10658.0,30996.0,65919.0,128.0,BROWN
2013-08-01,10613.0,31897.0,66930.0,127.0,BROWN
2013-09-01,9911.0,28019.0,64692.0,86.0,BROWN
2013-10-01,10623.0,31015.0,65764.0,93.0,BROWN
2013-11-01,10782.0,28623.0,61462.0,145.0,BROWN
2013-12-01,10361.0,27735.0,59308.0,90.0,BROWN
2014-01-01,11400.0,27854.0,60433.0,122.0,BROWN
2014-02-01,9615.0,26185.0,60827.0,99.0,BROWN
2014-03-01,11072.0,29801.0,63197.0,204.0,BROWN
2014-04-01,12464.0,28290.0,66232.0,283.0,BROWN
2014-05-01,13121.0,30435.0,69654.0,148.0,BROWN
2014-06-01,12175.0,28959.0,64768.0,221.0,BROWN
2014-07-01,11839.0,28662.0,62465.0,155.0,BROWN
2014-08-01,11630.0,29363.0,63804.0,80.0,BROWN
2014-09-01,10472.0,28484.0,61880.0,173.0,BROWN
2014-10-01,12056.0,30382.0,63505.0,176.0,BROWN
2014-11-01,10851.0,27881.0,62591.0,143.0,BROWN
2014-12-01,11777.0,29033.0,63304.0,156.0,BROWN
2015-01-01,10779.0,26334.0,62148.0,113.0,BROWN
2015-02-01,8792.0,26319.0,53415.0,69.0,BROWN
2015-03-01,10905.0,30077.0,57739.0,127.0,BROWN
2015-04-01,9329.0,31053.0,59301.0,94.0,BROWN
2015-05-01,10111.0,31361.0,59946.0,90.0,BROWN
2015-06-01,10483.0,32097.0,56741.0,61.0,BROWN
2015-07-01,11011.0,31937.0,52085.0,214.0,BROWN
2015-08-01,10301.0,27012.0,53868.0,323.0,BROWN
2015-09-01,9440.0,26505.0,55254.0,320.0,BROWN
2015-10-01,9866.0,27707.0,54525.0,150.0,BROWN
2015-11-01,9677.0,24250.0,52995.0,101.0,BROWN
2015-12-01,9137.0,24230.0,53958.0,516.0,BROWN
2016-01-01,9196.0,24121.0,51778.0,132.0,BROWN
2016-02-01,8784.0,23476.0,45401.0,245.0,BROWN
2016-03-01,9506.0,23822.0,46794.0,214.0,BROWN
2016-04-01,8521.0,23146.0,46992.0,173.0,BROWN
2016-05-01,7999.0,24106.0,47224.0,184.0,BROWN
2016-06-01,8226.0,23253.0,46065.0,138.0,BROWN
2016-07-01,8846.0,24649.0,48860.0,131.0,BROWN
2016-08-01,9079.0,24191.0,48156.0,174.0,BROWN
2016-09-01,8351.0,22144.0,45277.0,156.0,BROWN
2016-10-01,9159.0,22125.0,47500.0,212.0,BROWN
2016-11-01,8685.0,20460.0,45976.0,169.0,BROWN
2016-12-01,7959.0,20196.0,48022.0,151.0,BROWN
2017-01-01,8195.0,20736.0,45232.0,159.0,BROWN
1993-01-01,683686.0,3602136.0,1144695.0,47462.0,BURLESON
1993-02-01,587964.0,3253060.0,1201605.0,54082.0,BURLESON
1993-03-01,673547.0,3512052.0,1734756.0,88572.0,BURLESON
1993-04-01,597440.0,3278672.0,2022277.0,104363.0,BURLESON
1993-05-01,665661.0,3451366.0,2071818.0,97635.0,BURLESON
1993-06-01,635816.0,3260398.0,1710080.0,71150.0,BURLESON
1993-07-01,657063.0,3373942.0,1844198.0,74612.0,BURLESON
1993-08-01,653528.0,3351394.0,1713635.0,66836.0,BURLESON
1993-09-01,627391.0,3227880.0,1673291.0,65429.0,BURLESON
1993-10-01,715812.0,3253740.0,1586951.0,62239.0,BURLESON
1993-11-01,697684.0,3057345.0,1530968.0,59593.0,BURLESON
1993-12-01,690207.0,3072866.0,1412456.0,51101.0,BURLESON
1994-01-01,648031.0,2995230.0,1350063.0,51487.0,BURLESON
1994-02-01,584514.0,2708670.0,1398803.0,53782.0,BURLESON
1994-03-01,689708.0,3106495.0,1643900.0,61041.0,BURLESON
1994-04-01,649130.0,2997307.0,1528189.0,55878.0,BURLESON
1994-05-01,663480.0,3235318.0,1328960.0,48152.0,BURLESON
1994-06-01,628027.0,2952520.0,1318520.0,47629.0,BURLESON
1994-07-01,721130.0,3078696.0,1223489.0,40798.0,BURLESON
1994-08-01,675906.0,3041402.0,1187805.0,37281.0,BURLESON
1994-09-01,601300.0,2813067.0,1112070.0,34962.0,BURLESON
1994-10-01,638268.0,2840472.0,943118.0,30259.0,BURLESON
1994-11-01,620242.0,2789499.0,918581.0,29249.0,BURLESON
1994-12-01,605480.0,2743562.0,767653.0,24315.0,BURLESON
1995-01-01,608563.0,2766486.0,858872.0,28074.0,BURLESON
1995-02-01,528345.0,2400643.0,775384.0,24874.0,BURLESON
1995-03-01,576343.0,2546176.0,824219.0,28250.0,BURLESON
1995-04-01,542894.0,2471755.0,860899.0,25740.0,BURLESON
1995-05-01,536209.0,2528319.0,803207.0,25227.0,BURLESON
1995-06-01,499550.0,2352099.0,665205.0,18441.0,BURLESON
1995-07-01,542781.0,2475861.0,712792.0,20790.0,BURLESON
1995-08-01,563173.0,2474528.0,733759.0,21074.0,BURLESON
1995-09-01,541286.0,2345728.0,655179.0,19515.0,BURLESON
1995-10-01,579955.0,2501236.0,652058.0,19377.0,BURLESON
1995-11-01,555297.0,2398445.0,570775.0,17090.0,BURLESON
1995-12-01,538684.0,2320595.0,540146.0,16776.0,BURLESON
1996-01-01,544309.0,2369806.0,540686.0,16701.0,BURLESON
1996-02-01,503056.0,2108785.0,500656.0,14183.0,BURLESON
1996-03-01,633640.0,2387733.0,520569.0,14171.0,BURLESON
1996-04-01,621439.0,2369464.0,566456.0,13818.0,BURLESON
1996-05-01,611385.0,2414122.0,665222.0,14068.0,BURLESON
1996-06-01,598812.0,2354602.0,608633.0,13591.0,BURLESON
1996-07-01,572590.0,2457172.0,620667.0,13147.0,BURLESON
1996-08-01,541597.0,2268123.0,581415.0,13054.0,BURLESON
1996-09-01,524508.0,2176700.0,468308.0,12380.0,BURLESON
1996-10-01,553125.0,2269610.0,506381.0,12307.0,BURLESON
1996-11-01,502332.0,2117985.0,473553.0,11272.0,BURLESON
1996-12-01,528036.0,2185464.0,520810.0,12857.0,BURLESON
1997-01-01,527563.0,2174710.0,490708.0,11650.0,BURLESON
1997-02-01,495434.0,2050485.0,459332.0,10809.0,BURLESON
1997-03-01,562835.0,2254113.0,532064.0,10751.0,BURLESON
1997-04-01,540433.0,2159101.0,563964.0,13583.0,BURLESON
1997-05-01,565075.0,2193976.0,562448.0,13885.0,BURLESON
1997-06-01,524259.0,2193477.0,661146.0,12732.0,BURLESON
1997-07-01,509804.0,2202858.0,670220.0,12597.0,BURLESON
1997-08-01,495058.0,2131685.0,612526.0,12179.0,BURLESON
1997-09-01,471477.0,2029614.0,562132.0,11174.0,BURLESON
1997-10-01,483258.0,2057457.0,585416.0,11910.0,BURLESON
1997-11-01,481242.0,1931669.0,536467.0,10917.0,BURLESON
1997-12-01,488251.0,1921625.0,524466.0,11426.0,BURLESON
1998-01-01,473592.0,1913474.0,436774.0,10079.0,BURLESON
1998-02-01,440192.0,1740528.0,415437.0,9351.0,BURLESON
1998-03-01,464901.0,1873722.0,527329.0,10934.0,BURLESON
1998-04-01,403296.0,1759116.0,450802.0,9443.0,BURLESON
1998-05-01,406506.0,1903659.0,466457.0,8991.0,BURLESON
1998-06-01,402822.0,1813000.0,421406.0,7435.0,BURLESON
1998-07-01,413523.0,1852219.0,394209.0,7022.0,BURLESON
1998-08-01,387203.0,1780974.0,399662.0,6359.0,BURLESON
1998-09-01,357565.0,1704650.0,362758.0,6708.0,BURLESON
1998-10-01,353311.0,1709909.0,355395.0,6542.0,BURLESON
1998-11-01,335302.0,1608592.0,352145.0,5631.0,BURLESON
1998-12-01,298854.0,1504570.0,349025.0,5421.0,BURLESON
1999-01-01,314293.0,1590050.0,311365.0,5727.0,BURLESON
1999-02-01,286147.0,1429468.0,296707.0,5151.0,BURLESON
1999-03-01,295769.0,1556519.0,362126.0,5858.0,BURLESON
1999-04-01,293517.0,1489175.0,352034.0,5439.0,BURLESON
1999-05-01,295661.0,1526352.0,323702.0,5662.0,BURLESON
1999-06-01,292954.0,1451859.0,291384.0,4207.0,BURLESON
1999-07-01,299287.0,1472275.0,289798.0,4136.0,BURLESON
1999-08-01,293583.0,1476362.0,275974.0,4451.0,BURLESON
1999-09-01,280077.0,1393716.0,270068.0,3913.0,BURLESON
1999-10-01,298480.0,1454737.0,290417.0,4544.0,BURLESON
1999-11-01,293517.0,1379524.0,293240.0,4513.0,BURLESON
1999-12-01,299584.0,1367626.0,304402.0,4587.0,BURLESON
2000-01-01,296034.0,1352676.0,293197.0,4546.0,BURLESON
2000-02-01,270516.0,1206416.0,266326.0,4474.0,BURLESON
2000-03-01,292912.0,1315229.0,277128.0,4494.0,BURLESON
2000-04-01,281807.0,1267127.0,274239.0,4087.0,BURLESON
2000-05-01,333774.0,1348668.0,274666.0,3449.0,BURLESON
2000-06-01,356728.0,1502392.0,262188.0,3605.0,BURLESON
2000-07-01,359742.0,1589240.0,262306.0,3328.0,BURLESON
2000-08-01,362351.0,1805046.0,277144.0,3790.0,BURLESON
2000-09-01,336749.0,1549475.0,246289.0,3298.0,BURLESON
2000-10-01,373161.0,1590567.0,277662.0,4121.0,BURLESON
2000-11-01,349696.0,1455257.0,253378.0,3883.0,BURLESON
2000-12-01,366528.0,1593007.0,256699.0,4621.0,BURLESON
2001-01-01,370046.0,1592738.0,255234.0,4411.0,BURLESON
2001-02-01,345207.0,1366957.0,224588.0,3215.0,BURLESON
2001-03-01,355748.0,1479596.0,253320.0,3713.0,BURLESON
2001-04-01,358854.0,1687398.0,254256.0,3761.0,BURLESON
2001-05-01,323480.0,1638322.0,251158.0,3486.0,BURLESON
2001-06-01,315990.0,1693871.0,254433.0,3347.0,BURLESON
2001-07-01,311679.0,1625292.0,258593.0,3286.0,BURLESON
2001-08-01,318464.0,1678609.0,265216.0,3559.0,BURLESON
2001-09-01,317487.0,1564085.0,229758.0,3332.0,BURLESON
2001-10-01,331643.0,1523009.0,250850.0,3563.0,BURLESON
2001-11-01,300835.0,1436417.0,352331.0,10398.0,BURLESON
2001-12-01,293764.0,1426862.0,405737.0,11443.0,BURLESON
2002-01-01,294529.0,1344368.0,415471.0,10191.0,BURLESON
2002-02-01,272937.0,1209714.0,513572.0,13356.0,BURLESON
2002-03-01,299812.0,1372302.0,550068.0,13513.0,BURLESON
2002-04-01,282353.0,1332418.0,519466.0,12107.0,BURLESON
2002-05-01,265878.0,1335331.0,493601.0,10421.0,BURLESON
2002-06-01,255674.0,1196414.0,414049.0,8451.0,BURLESON
2002-07-01,259388.0,1248008.0,368346.0,7400.0,BURLESON
2002-08-01,272604.0,1289756.0,401455.0,8620.0,BURLESON
2002-09-01,266949.0,1190945.0,401113.0,9357.0,BURLESON
2002-10-01,263194.0,1184279.0,368660.0,7880.0,BURLESON
2002-11-01,244075.0,1085761.0,314255.0,6507.0,BURLESON
2002-12-01,247984.0,1090496.0,298932.0,5643.0,BURLESON
2003-01-01,239701.0,1090510.0,278404.0,5122.0,BURLESON
2003-02-01,222161.0,943027.0,255947.0,4840.0,BURLESON
2003-03-01,249938.0,1101637.0,274916.0,4799.0,BURLESON
2003-04-01,235076.0,1085020.0,246332.0,4462.0,BURLESON
2003-05-01,242694.0,1147665.0,281349.0,4759.0,BURLESON
2003-06-01,223773.0,1118034.0,245896.0,3921.0,BURLESON
2003-07-01,231412.0,1137408.0,239463.0,3630.0,BURLESON
2003-08-01,238630.0,1146721.0,218849.0,3052.0,BURLESON
2003-09-01,225612.0,1108832.0,210275.0,3359.0,BURLESON
2003-10-01,223948.0,1075860.0,207383.0,3892.0,BURLESON
2003-11-01,208260.0,1002879.0,205068.0,3606.0,BURLESON
2003-12-01,214861.0,1041654.0,212008.0,4317.0,BURLESON
2004-01-01,230980.0,1056755.0,201302.0,4520.0,BURLESON
2004-02-01,203455.0,940319.0,214137.0,4823.0,BURLESON
2004-03-01,218251.0,1029110.0,279888.0,4927.0,BURLESON
2004-04-01,203938.0,992826.0,256524.0,5247.0,BURLESON
2004-05-01,204816.0,1045297.0,261453.0,5055.0,BURLESON
2004-06-01,189554.0,956876.0,275797.0,6612.0,BURLESON
2004-07-01,190306.0,1003336.0,247157.0,5557.0,BURLESON
2004-08-01,190748.0,993550.0,237207.0,4894.0,BURLESON
2004-09-01,181558.0,931583.0,202814.0,3822.0,BURLESON
2004-10-01,189939.0,968044.0,263069.0,3829.0,BURLESON
2004-11-01,189506.0,951238.0,222679.0,3489.0,BURLESON
2004-12-01,189038.0,912233.0,272737.0,10137.0,BURLESON
2005-01-01,190510.0,917484.0,254644.0,7146.0,BURLESON
2005-02-01,173819.0,876971.0,226260.0,6036.0,BURLESON
2005-03-01,197684.0,1005210.0,235648.0,6332.0,BURLESON
2005-04-01,186316.0,1062792.0,309641.0,10491.0,BURLESON
2005-05-01,185406.0,1065543.0,290653.0,6673.0,BURLESON
2005-06-01,175899.0,1011489.0,267075.0,5673.0,BURLESON
2005-07-01,175543.0,1035571.0,249712.0,4422.0,BURLESON
2005-08-01,177916.0,1016350.0,359700.0,11788.0,BURLESON
2005-09-01,167521.0,899721.0,324713.0,9650.0,BURLESON
2005-10-01,186263.0,1022197.0,320122.0,7607.0,BURLESON
2005-11-01,169219.0,954608.0,310185.0,8321.0,BURLESON
2005-12-01,176269.0,887782.0,308789.0,7775.0,BURLESON
2006-01-01,178273.0,888315.0,294855.0,6193.0,BURLESON
2006-02-01,161811.0,794488.0,329890.0,6746.0,BURLESON
2006-03-01,172403.0,875880.0,305283.0,5603.0,BURLESON
2006-04-01,165678.0,861538.0,275021.0,4281.0,BURLESON
2006-05-01,168842.0,892910.0,297207.0,5845.0,BURLESON
2006-06-01,161374.0,873746.0,264269.0,5264.0,BURLESON
2006-07-01,166223.0,899569.0,254538.0,3884.0,BURLESON
2006-08-01,171653.0,911856.0,263094.0,3868.0,BURLESON
2006-09-01,165670.0,867629.0,262262.0,4298.0,BURLESON
2006-10-01,166948.0,862459.0,260248.0,4163.0,BURLESON
2006-11-01,160717.0,841307.0,248003.0,4225.0,BURLESON
2006-12-01,163269.0,832962.0,236233.0,4521.0,BURLESON
2007-01-01,155430.0,785244.0,218601.0,3854.0,BURLESON
2007-02-01,145579.0,724017.0,201861.0,4044.0,BURLESON
2007-03-01,159545.0,830708.0,239801.0,23178.0,BURLESON
2007-04-01,154396.0,797445.0,201956.0,3336.0,BURLESON
2007-05-01,155010.0,822777.0,286333.0,6348.0,BURLESON
2007-06-01,148342.0,800921.0,335815.0,7091.0,BURLESON
2007-07-01,150996.0,817045.0,365632.0,7049.0,BURLESON
2007-08-01,144589.0,793358.0,333788.0,7041.0,BURLESON
2007-09-01,139413.0,772792.0,281084.0,4734.0,BURLESON
2007-10-01,144954.0,779723.0,273030.0,5001.0,BURLESON
2007-11-01,150268.0,754540.0,245969.0,4368.0,BURLESON
2007-12-01,156872.0,769033.0,234695.0,4464.0,BURLESON
2008-01-01,162180.0,771795.0,216257.0,4338.0,BURLESON
2008-02-01,156440.0,735286.0,207835.0,3828.0,BURLESON
2008-03-01,176226.0,811888.0,206933.0,3872.0,BURLESON
2008-04-01,176218.0,780254.0,190117.0,3310.0,BURLESON
2008-05-01,178530.0,800818.0,235491.0,3789.0,BURLESON
2008-06-01,168713.0,791940.0,259581.0,5120.0,BURLESON
2008-07-01,170284.0,812880.0,253690.0,3829.0,BURLESON
2008-08-01,176279.0,789700.0,243353.0,3674.0,BURLESON
2008-09-01,177384.0,695156.0,199999.0,2892.0,BURLESON
2008-10-01,198155.0,810497.0,231630.0,3122.0,BURLESON
2008-11-01,187436.0,784397.0,207643.0,3355.0,BURLESON
2008-12-01,184042.0,789373.0,210707.0,3411.0,BURLESON
2009-01-01,182362.0,783266.0,248741.0,5999.0,BURLESON
2009-02-01,160347.0,719735.0,198659.0,4476.0,BURLESON
2009-03-01,168413.0,802612.0,202484.0,4078.0,BURLESON
2009-04-01,159401.0,762735.0,194258.0,3800.0,BURLESON
2009-05-01,155634.0,788085.0,195815.0,4069.0,BURLESON
2009-06-01,147181.0,751192.0,188252.0,3276.0,BURLESON
2009-07-01,150916.0,756468.0,189429.0,2997.0,BURLESON
2009-08-01,148507.0,762136.0,198621.0,3352.0,BURLESON
2009-09-01,141211.0,732467.0,187081.0,3535.0,BURLESON
2009-10-01,149243.0,736815.0,191827.0,3778.0,BURLESON
2009-11-01,144396.0,707467.0,174592.0,3677.0,BURLESON
2009-12-01,149428.0,717415.0,166556.0,3182.0,BURLESON
2010-01-01,147647.0,706119.0,156563.0,3623.0,BURLESON
2010-02-01,139622.0,630545.0,143396.0,3033.0,BURLESON
2010-03-01,151308.0,706029.0,160016.0,3169.0,BURLESON
2010-04-01,146074.0,656690.0,141065.0,2620.0,BURLESON
2010-05-01,147682.0,694497.0,192678.0,5949.0,BURLESON
2010-06-01,152080.0,665041.0,193937.0,6021.0,BURLESON
2010-07-01,166698.0,699125.0,191131.0,5358.0,BURLESON
2010-08-01,176238.0,708715.0,197372.0,5181.0,BURLESON
2010-09-01,175070.0,692516.0,178555.0,5446.0,BURLESON
2010-10-01,180842.0,696920.0,174676.0,4619.0,BURLESON
2010-11-01,185492.0,655059.0,160969.0,4082.0,BURLESON
2010-12-01,190372.0,677272.0,160921.0,4577.0,BURLESON
2011-01-01,186231.0,651801.0,152217.0,3823.0,BURLESON
2011-02-01,165150.0,575184.0,139410.0,3318.0,BURLESON
2011-03-01,185563.0,652634.0,159957.0,3746.0,BURLESON
2011-04-01,172792.0,636892.0,152946.0,3217.0,BURLESON
2011-05-01,181682.0,654441.0,156479.0,3026.0,BURLESON
2011-06-01,173606.0,624837.0,150901.0,2777.0,BURLESON
2011-07-01,174070.0,647668.0,153713.0,2985.0,BURLESON
2011-08-01,167427.0,634662.0,140630.0,2432.0,BURLESON
